2026-03-21 18:50:53,326 | INFO | algorithm_v1.quantization.base | Loading model from /mnt/82_store/LLM-weights/Qwen2.5-VL-7B-Instruct
2026-03-21 18:53:13,651 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 18 lwc lac iter 13, lr 0.00005958  time 0.321364s, mse: 0.05315720
2026-03-21 18:53:13,973 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 18 lwc lac iter 14, lr 0.00000500  time 0.321367s, mse: 0.05300310
2026-03-21 18:53:14,610 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-VL-7B-Instruct/flatquant/flatquant_w4a4_seq512/flat_parameters.pth
2026-03-21 18:53:14,686 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 19 =========
2026-03-21 18:53:15,357 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 19 lwc lac iter 0, lr 0.00494542  time 0.349613s, mse: 0.23733641
2026-03-21 18:53:15,668 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 19 lwc lac iter 1, lr 0.00478408  time 0.310614s, mse: 0.17469625
2026-03-21 18:53:15,988 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 19 lwc lac iter 2, lr 0.00452302  time 0.320274s, mse: 0.14095946
2026-03-21 18:53:16,311 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 19 lwc lac iter 3, lr 0.00417365  time 0.322866s, mse: 0.12133339
2026-03-21 18:53:16,633 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 19 lwc lac iter 4, lr 0.00375125  time 0.321492s, mse: 0.10533902
2026-03-21 18:53:16,956 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 19 lwc lac iter 5, lr 0.00327427  time 0.322999s, mse: 0.09613896
2026-03-21 18:53:17,279 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 19 lwc lac iter 6, lr 0.00276356  time 0.322748s, mse: 0.08866865
2026-03-21 18:53:17,602 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 19 lwc lac iter 7, lr 0.00224144  time 0.322862s, mse: 0.08489161
2026-03-21 18:53:17,923 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 19 lwc lac iter 8, lr 0.00173073  time 0.321663s, mse: 0.08011480
2026-03-21 18:53:18,244 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 19 lwc lac iter 9, lr 0.00125375  time 0.320709s, mse: 0.07609284
2026-03-21 18:53:18,566 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 19 lwc lac iter 10, lr 0.00083135  time 0.321461s, mse: 0.07365082
2026-03-21 18:53:18,887 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 19 lwc lac iter 11, lr 0.00048198  time 0.321275s, mse: 0.07332873
2026-03-21 18:53:19,209 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 19 lwc lac iter 12, lr 0.00022092  time 0.321883s, mse: 0.07188781
2026-03-21 18:53:19,530 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 19 lwc lac iter 13, lr 0.00005958  time 0.321337s, mse: 0.07195656
2026-03-21 18:53:19,852 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 19 lwc lac iter 14, lr 0.00000500  time 0.321913s, mse: 0.07141741
2026-03-21 18:53:20,447 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-VL-7B-Instruct/flatquant/flatquant_w4a4_seq512/flat_parameters.pth
2026-03-21 18:53:20,525 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 20 =========
2026-03-21 18:53:21,201 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 20 lwc lac iter 0, lr 0.00494542  time 0.346972s, mse: 0.20169061
2026-03-21 18:53:21,508 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 20 lwc lac iter 1, lr 0.00478408  time 0.307037s, mse: 0.15735753
2026-03-21 18:53:21,832 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 20 lwc lac iter 2, lr 0.00452302  time 0.323744s, mse: 0.13057590
2026-03-21 18:53:22,155 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 20 lwc lac iter 3, lr 0.00417365  time 0.322950s, mse: 0.11740577
2026-03-21 18:53:22,478 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 20 lwc lac iter 4, lr 0.00375125  time 0.322623s, mse: 0.10640433
2026-03-21 18:53:22,800 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 20 lwc lac iter 5, lr 0.00327427  time 0.321839s, mse: 0.09966651
2026-03-21 18:53:23,122 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 20 lwc lac iter 6, lr 0.00276356  time 0.321944s, mse: 0.09516068
2026-03-21 18:53:23,444 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 20 lwc lac iter 7, lr 0.00224144  time 0.322042s, mse: 0.09038149
2026-03-21 18:53:23,766 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 20 lwc lac iter 8, lr 0.00173073  time 0.321627s, mse: 0.08718034
2026-03-21 18:53:24,088 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 20 lwc lac iter 9, lr 0.00125375  time 0.322461s, mse: 0.08596011
2026-03-21 18:53:24,411 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 20 lwc lac iter 10, lr 0.00083135  time 0.322932s, mse: 0.08394700
2026-03-21 18:53:24,733 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 20 lwc lac iter 11, lr 0.00048198  time 0.321804s, mse: 0.08286078
2026-03-21 18:53:25,055 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 20 lwc lac iter 12, lr 0.00022092  time 0.321751s, mse: 0.08182471
2026-03-21 18:53:25,377 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 20 lwc lac iter 13, lr 0.00005958  time 0.321920s, mse: 0.08128748
2026-03-21 18:53:25,700 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 20 lwc lac iter 14, lr 0.00000500  time 0.322487s, mse: 0.08103274
2026-03-21 18:53:26,328 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-VL-7B-Instruct/flatquant/flatquant_w4a4_seq512/flat_parameters.pth
2026-03-21 18:53:26,399 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 21 =========
2026-03-21 18:53:27,087 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 21 lwc lac iter 0, lr 0.00494542  time 0.348352s, mse: 0.27037033
2026-03-21 18:53:27,398 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 21 lwc lac iter 1, lr 0.00478408  time 0.311233s, mse: 0.20235898
2026-03-21 18:53:27,722 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 21 lwc lac iter 2, lr 0.00452302  time 0.323980s, mse: 0.17590244
2026-03-21 18:53:28,046 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 21 lwc lac iter 3, lr 0.00417365  time 0.323051s, mse: 0.15538356
2026-03-21 18:53:28,368 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 21 lwc lac iter 4, lr 0.00375125  time 0.322376s, mse: 0.14381990
2026-03-21 18:53:28,690 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 21 lwc lac iter 5, lr 0.00327427  time 0.321894s, mse: 0.13328737
2026-03-21 18:53:29,013 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 21 lwc lac iter 6, lr 0.00276356  time 0.322893s, mse: 0.12637801
2026-03-21 18:53:29,335 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 21 lwc lac iter 7, lr 0.00224144  time 0.321597s, mse: 0.12155899
2026-03-21 18:53:29,657 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 21 lwc lac iter 8, lr 0.00173073  time 0.321717s, mse: 0.11727981
2026-03-21 18:53:29,979 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 21 lwc lac iter 9, lr 0.00125375  time 0.322001s, mse: 0.11403582
2026-03-21 18:53:30,301 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 21 lwc lac iter 10, lr 0.00083135  time 0.321983s, mse: 0.11199425
2026-03-21 18:53:30,623 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 21 lwc lac iter 11, lr 0.00048198  time 0.322656s, mse: 0.11037488
2026-03-21 18:53:30,947 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 21 lwc lac iter 12, lr 0.00022092  time 0.323208s, mse: 0.10980491
2026-03-21 18:53:31,270 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 21 lwc lac iter 13, lr 0.00005958  time 0.322762s, mse: 0.10913822
2026-03-21 18:53:31,593 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 21 lwc lac iter 14, lr 0.00000500  time 0.323282s, mse: 0.10874373
2026-03-21 18:53:32,186 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-VL-7B-Instruct/flatquant/flatquant_w4a4_seq512/flat_parameters.pth
2026-03-21 18:53:32,255 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 22 =========
2026-03-21 18:53:33,010 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 22 lwc lac iter 0, lr 0.00494542  time 0.338482s, mse: 0.45172352
2026-03-21 18:53:33,321 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 22 lwc lac iter 1, lr 0.00478408  time 0.311110s, mse: 0.38401964
2026-03-21 18:53:33,643 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 22 lwc lac iter 2, lr 0.00452302  time 0.322212s, mse: 0.33541635
2026-03-21 18:53:33,966 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 22 lwc lac iter 3, lr 0.00417365  time 0.322547s, mse: 0.30440557
2026-03-21 18:53:34,289 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 22 lwc lac iter 4, lr 0.00375125  time 0.322912s, mse: 0.28801677
2026-03-21 18:53:34,612 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 22 lwc lac iter 5, lr 0.00327427  time 0.323000s, mse: 0.27367884
2026-03-21 18:53:34,935 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 22 lwc lac iter 6, lr 0.00276356  time 0.323270s, mse: 0.26120865
2026-03-21 18:53:35,258 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 22 lwc lac iter 7, lr 0.00224144  time 0.322978s, mse: 0.25161320
2026-03-21 18:53:35,581 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 22 lwc lac iter 8, lr 0.00173073  time 0.322583s, mse: 0.24352878
2026-03-21 18:53:35,904 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 22 lwc lac iter 9, lr 0.00125375  time 0.322840s, mse: 0.23836869
2026-03-21 18:53:36,228 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 22 lwc lac iter 10, lr 0.00083135  time 0.323957s, mse: 0.23438781
2026-03-21 18:53:36,551 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 22 lwc lac iter 11, lr 0.00048198  time 0.322819s, mse: 0.23020026
2026-03-21 18:53:36,875 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 22 lwc lac iter 12, lr 0.00022092  time 0.323534s, mse: 0.22859913
2026-03-21 18:53:37,198 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 22 lwc lac iter 13, lr 0.00005958  time 0.323489s, mse: 0.22738609
2026-03-21 18:53:37,522 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 22 lwc lac iter 14, lr 0.00000500  time 0.323453s, mse: 0.22672005
2026-03-21 18:53:38,145 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-VL-7B-Instruct/flatquant/flatquant_w4a4_seq512/flat_parameters.pth
2026-03-21 18:53:38,215 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 23 =========
2026-03-21 18:53:38,940 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 23 lwc lac iter 0, lr 0.00494542  time 0.346994s, mse: 0.46135727
2026-03-21 18:53:39,254 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 23 lwc lac iter 1, lr 0.00478408  time 0.313961s, mse: 0.35903367
2026-03-21 18:53:39,576 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 23 lwc lac iter 2, lr 0.00452302  time 0.321736s, mse: 0.31239805
2026-03-21 18:53:39,899 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 23 lwc lac iter 3, lr 0.00417365  time 0.322804s, mse: 0.29043123
2026-03-21 18:53:40,222 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 23 lwc lac iter 4, lr 0.00375125  time 0.322247s, mse: 0.27101594
2026-03-21 18:53:40,544 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 23 lwc lac iter 5, lr 0.00327427  time 0.322394s, mse: 0.25587577
2026-03-21 18:53:40,868 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 23 lwc lac iter 6, lr 0.00276356  time 0.323522s, mse: 0.24407044
2026-03-21 18:53:41,191 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 23 lwc lac iter 7, lr 0.00224144  time 0.323418s, mse: 0.23622125
2026-03-21 18:53:41,514 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 23 lwc lac iter 8, lr 0.00173073  time 0.322751s, mse: 0.23012336
2026-03-21 18:53:41,837 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 23 lwc lac iter 9, lr 0.00125375  time 0.323071s, mse: 0.22329611
2026-03-21 18:53:42,160 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 23 lwc lac iter 10, lr 0.00083135  time 0.322976s, mse: 0.21999121
2026-03-21 18:53:42,482 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 23 lwc lac iter 11, lr 0.00048198  time 0.321865s, mse: 0.21786472
2026-03-21 18:53:42,806 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 23 lwc lac iter 12, lr 0.00022092  time 0.323958s, mse: 0.21597290
2026-03-21 18:53:43,129 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 23 lwc lac iter 13, lr 0.00005958  time 0.322861s, mse: 0.21346489
2026-03-21 18:53:43,453 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 23 lwc lac iter 14, lr 0.00000500  time 0.324042s, mse: 0.21355392
2026-03-21 18:53:44,100 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-VL-7B-Instruct/flatquant/flatquant_w4a4_seq512/flat_parameters.pth
2026-03-21 18:53:44,177 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 24 =========
2026-03-21 18:53:44,897 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 24 lwc lac iter 0, lr 0.00494542  time 0.345718s, mse: 0.46685505
2026-03-21 18:53:45,208 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 24 lwc lac iter 1, lr 0.00478408  time 0.310530s, mse: 0.38887590
2026-03-21 18:53:45,537 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 24 lwc lac iter 2, lr 0.00452302  time 0.329198s, mse: 0.34784681
2026-03-21 18:53:45,859 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 24 lwc lac iter 3, lr 0.00417365  time 0.321426s, mse: 0.32162246
2026-03-21 18:53:46,181 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 24 lwc lac iter 4, lr 0.00375125  time 0.322097s, mse: 0.29926121
2026-03-21 18:53:46,504 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 24 lwc lac iter 5, lr 0.00327427  time 0.322945s, mse: 0.28643456
2026-03-21 18:53:46,828 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 24 lwc lac iter 6, lr 0.00276356  time 0.323629s, mse: 0.27436063
2026-03-21 18:53:47,152 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 24 lwc lac iter 7, lr 0.00224144  time 0.323731s, mse: 0.26570261
2026-03-21 18:53:47,475 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 24 lwc lac iter 8, lr 0.00173073  time 0.322904s, mse: 0.25787273
2026-03-21 18:53:47,798 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 24 lwc lac iter 9, lr 0.00125375  time 0.323126s, mse: 0.25277743
2026-03-21 18:53:48,121 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 24 lwc lac iter 10, lr 0.00083135  time 0.323385s, mse: 0.25160286
2026-03-21 18:53:48,444 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 24 lwc lac iter 11, lr 0.00048198  time 0.322870s, mse: 0.24703443
2026-03-21 18:53:48,768 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 24 lwc lac iter 12, lr 0.00022092  time 0.323720s, mse: 0.24399573
2026-03-21 18:53:49,092 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 24 lwc lac iter 13, lr 0.00005958  time 0.323604s, mse: 0.24269524
2026-03-21 18:53:49,415 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 24 lwc lac iter 14, lr 0.00000500  time 0.323365s, mse: 0.24100260
2026-03-21 18:53:50,025 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-VL-7B-Instruct/flatquant/flatquant_w4a4_seq512/flat_parameters.pth
2026-03-21 18:53:50,100 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 25 =========
2026-03-21 18:53:50,821 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 25 lwc lac iter 0, lr 0.00494542  time 0.349599s, mse: 0.91455901
2026-03-21 18:53:51,132 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 25 lwc lac iter 1, lr 0.00478408  time 0.311216s, mse: 0.70607132
2026-03-21 18:53:51,456 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 25 lwc lac iter 2, lr 0.00452302  time 0.323880s, mse: 0.60314208
2026-03-21 18:53:51,781 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 25 lwc lac iter 3, lr 0.00417365  time 0.324381s, mse: 0.54269981
2026-03-21 18:53:52,105 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 25 lwc lac iter 4, lr 0.00375125  time 0.324349s, mse: 0.49455193
2026-03-21 18:53:52,429 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 25 lwc lac iter 5, lr 0.00327427  time 0.323498s, mse: 0.46500829
2026-03-21 18:53:52,753 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 25 lwc lac iter 6, lr 0.00276356  time 0.324026s, mse: 0.43863481
2026-03-21 18:53:53,076 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 25 lwc lac iter 7, lr 0.00224144  time 0.323378s, mse: 0.42058471
2026-03-21 18:53:53,401 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 25 lwc lac iter 8, lr 0.00173073  time 0.324126s, mse: 0.40519312
2026-03-21 18:53:53,725 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 25 lwc lac iter 9, lr 0.00125375  time 0.324369s, mse: 0.39479938
2026-03-21 18:53:54,050 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 25 lwc lac iter 10, lr 0.00083135  time 0.324450s, mse: 0.38542831
2026-03-21 18:53:54,374 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 25 lwc lac iter 11, lr 0.00048198  time 0.323931s, mse: 0.38070428
2026-03-21 18:53:54,698 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 25 lwc lac iter 12, lr 0.00022092  time 0.324099s, mse: 0.37569591
2026-03-21 18:53:55,021 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 25 lwc lac iter 13, lr 0.00005958  time 0.323455s, mse: 0.37404335
2026-03-21 18:53:55,344 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 25 lwc lac iter 14, lr 0.00000500  time 0.322024s, mse: 0.37280458
2026-03-21 18:53:55,958 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-VL-7B-Instruct/flatquant/flatquant_w4a4_seq512/flat_parameters.pth
2026-03-21 18:53:56,033 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 26 =========
2026-03-21 18:53:56,744 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 26 lwc lac iter 0, lr 0.00494542  time 0.345983s, mse: 1.65451443
2026-03-21 18:53:57,053 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 26 lwc lac iter 1, lr 0.00478408  time 0.308413s, mse: 1.36590219
2026-03-21 18:53:57,375 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 26 lwc lac iter 2, lr 0.00452302  time 0.321639s, mse: 1.17232108
2026-03-21 18:53:57,700 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 26 lwc lac iter 3, lr 0.00417365  time 0.324930s, mse: 1.07898712
2026-03-21 18:53:58,021 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 26 lwc lac iter 4, lr 0.00375125  time 0.321690s, mse: 1.00999570
2026-03-21 18:53:58,343 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 26 lwc lac iter 5, lr 0.00327427  time 0.321357s, mse: 0.95577133
2026-03-21 18:53:58,665 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 26 lwc lac iter 6, lr 0.00276356  time 0.322094s, mse: 0.90680599
2026-03-21 18:53:58,987 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 26 lwc lac iter 7, lr 0.00224144  time 0.321447s, mse: 0.88818526
2026-03-21 18:53:59,308 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 26 lwc lac iter 8, lr 0.00173073  time 0.320727s, mse: 0.86314803
2026-03-21 18:53:59,628 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 26 lwc lac iter 9, lr 0.00125375  time 0.320609s, mse: 0.83501738
2026-03-21 18:53:59,948 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 26 lwc lac iter 10, lr 0.00083135  time 0.319814s, mse: 0.82757610
2026-03-21 18:54:00,269 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 26 lwc lac iter 11, lr 0.00048198  time 0.321113s, mse: 0.81399500
2026-03-21 18:54:00,591 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 26 lwc lac iter 12, lr 0.00022092  time 0.321843s, mse: 0.80860347
2026-03-21 18:54:00,913 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 26 lwc lac iter 13, lr 0.00005958  time 0.321784s, mse: 0.80558765
2026-03-21 18:54:01,233 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 26 lwc lac iter 14, lr 0.00000500  time 0.319814s, mse: 0.80242276
2026-03-21 18:54:01,871 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-VL-7B-Instruct/flatquant/flatquant_w4a4_seq512/flat_parameters.pth
2026-03-21 18:54:01,951 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 27 =========
2026-03-21 18:54:02,681 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 27 lwc lac iter 0, lr 0.00494542  time 0.372145s, mse: 13.67202377
2026-03-21 18:54:02,989 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 27 lwc lac iter 1, lr 0.00478408  time 0.307477s, mse: 12.33854389
2026-03-21 18:54:03,309 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 27 lwc lac iter 2, lr 0.00452302  time 0.320369s, mse: 12.41411400
2026-03-21 18:54:03,632 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 27 lwc lac iter 3, lr 0.00417365  time 0.322488s, mse: 13.78852272
2026-03-21 18:54:03,952 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 27 lwc lac iter 4, lr 0.00375125  time 0.320772s, mse: 10.83268261
2026-03-21 18:54:04,273 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 27 lwc lac iter 5, lr 0.00327427  time 0.320149s, mse: 10.64309311
2026-03-21 18:54:04,592 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 27 lwc lac iter 6, lr 0.00276356  time 0.318834s, mse: 10.78985214
2026-03-21 18:54:04,910 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 27 lwc lac iter 7, lr 0.00224144  time 0.318308s, mse: 9.89862347
2026-03-21 18:54:05,230 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 27 lwc lac iter 8, lr 0.00173073  time 0.320050s, mse: 10.63629627
2026-03-21 18:54:05,551 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 27 lwc lac iter 9, lr 0.00125375  time 0.320941s, mse: 10.53299332
2026-03-21 18:54:05,870 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 27 lwc lac iter 10, lr 0.00083135  time 0.319036s, mse: 12.49683952
2026-03-21 18:54:06,189 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 27 lwc lac iter 11, lr 0.00048198  time 0.318635s, mse: 14.29080963
2026-03-21 18:54:06,509 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 27 lwc lac iter 12, lr 0.00022092  time 0.319558s, mse: 10.71832371
2026-03-21 18:54:06,829 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 27 lwc lac iter 13, lr 0.00005958  time 0.320037s, mse: 11.59420872
2026-03-21 18:54:07,151 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 27 lwc lac iter 14, lr 0.00000500  time 0.321670s, mse: 10.54191875
2026-03-21 18:54:07,830 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-VL-7B-Instruct/flatquant/flatquant_w4a4_seq512/flat_parameters.pth
2026-03-21 18:54:53,005 | INFO | algorithm_v1.quantization.qat.flatquant.method | Reparameterized FlatQuant model
